No	From	To	Tokens	TokenBalance	Block	TxIndex	TxHash
2921	0x0000000000000000000000000000000000000000	0xe9c4554a5bc53f2b207d56ff938b2a0bd0c8b013	47.868	21595921.454440110481235615	3920737	48	0xa7c7d93abde6d0e86166224422305755e9e96fdade787501ff329772b01b3f89
2922	0x0000000000000000000000000000000000000000	0x91d0afea13720fc16a167519517ddfa97fe7dc01	191.472	21596112.926440110481235615	3920772	29	0x640d52ecd9b87f74a3ffdffb51f51044a6e20ab9bab9a5b9f4bf1f43f22e444e
2923	0x0000000000000000000000000000000000000000	0xc306de8ead457d080896a8730b3fff7d0c5ec373	98.6032932	21596211.529733310481235615	3920772	35	0x54a533ac0c8fd83c1d3a0f40f6da90ab0decfee5e782887009209e4bc04a04e0
2924	0x0000000000000000000000000000000000000000	0x91d0afea13720fc16a167519517ddfa97fe7dc01	3350.76	21599562.289733310481235615	3920789	51	0xeaecb6b218f0c1104357ffbec2053c1dff1ab3be799f01fbb6fbf2a414a1dfad
2925	0x0000000000000000000000000000000000000000	0x22a48f0e4c041f9acaf9886a51244889c3da9912	478.68	21600040.969733310481235615	3920806	32	0x480330658638280c6f5112e427bfa6496a5aa9ed4fd30e7c7e1e0bb5a10bfc85
2926	0x0000000000000000000000000000000000000000	0x4456854c7b9531ba763d28d35c8f93a6b19bd70a	478.68	21600519.649733310481235615	3920806	50	0x458624c3dd7026b511372fb411942beca72334acda07783986651d875a1647ce
2927	0x0000000000000000000000000000000000000000	0x366f7effc26222dfe9fd3e4a9ae35e1fc6e7678c	57441.6	21657961.249733310481235615	3920836	15	0x6f55c6cf30b7a0ca97e8261d6685d1f2b8cb867ed637eff73a8d34abe6633ba1
2928	0x0000000000000000000000000000000000000000	0x6db8b70b3fcc1ca40636d8fee4b8186f900b54e8	957.36	21658918.609733310481235615	3920849	6	0x760ebce7d120db247e3cf630694e807d57367baea0d5ddebf903d996cf026af9
2929	0x0000000000000000000000000000000000000000	0xd257bf596b6765042425449f1c70137b44e06cc5	2393.4	21661312.009733310481235615	3920926	24	0x6a39432527ce05a98aedb632f4750a907f9decbcf0953d05e1a25b6ae22d3cfd
2930	0x0000000000000000000000000000000000000000	0x36c7a54c65d9668c0703715763273bc2e6f8f280	3494.364	21664806.373733310481235615	3920936	31	0xf0f9f1e52ad97eb601fc6acced16df42520a1b9038c341b10fca2c9dd4c64efc
2931	0x0000000000000000000000000000000000000000	0xa2c061983d75d471c8be05f9a6f7b574c34955f2	2441.268	21667247.641733310481235615	3920943	12	0x5192c7c458567e89a7aef367912f2ab061dfad5ba2442185305cf43366d513db
2932	0x0000000000000000000000000000000000000000	0xdcc34f1450e3c6ce709a90ceae18b91ba2a3cab1	4786.8	21672034.441733310481235615	3920953	15	0x4cff10a9644317de77a883907f2581701c6ca6fbd7e0f3f7bb319d98eaf2d096
2933	0x0000000000000000000000000000000000000000	0xda13916fc279e239dfb144094af35f3a56d42f08	478.68	21672513.121733310481235615	3920994	26	0x373a0582de31463071b0472101e02f8b24f24384d67dc9ca057d9288efcf8aa6
2934	0x0000000000000000000000000000000000000000	0x401354a297952fa972ad383ca07a0a2811d74a71	1436.04	21673949.161733310481235615	3921010	9	0x5532fc28edf749b15c1f5a12b7b01b7bc133a15efcd59d428d330de22e2170a3
2935	0x0000000000000000000000000000000000000000	0x3b365b2feecb489b2677625f2eef9e1cd8545a99	2393.4	21676342.561733310481235615	3921016	39	0xbe676a28942f587d897a46e4a6b84b622039bfb5158a3feef3814fbc0d5b6d51
2936	0x0000000000000000000000000000000000000000	0xb8e5691bfe1f77b7a2032c6f156d6d93cfc17c16	4786.8	21681129.361733310481235615	3921028	1	0x0d9b3842ff16db303e064c68589a8c58b9b5fab0ca0398e57322e5b025f1fe4b
2937	0x0000000000000000000000000000000000000000	0xa68797bd85e3a54613aa57da877a871d644c20af	252.74304	21681382.104773310481235615	3921030	10	0xaa4c8d19e47d0e1591fe3e79d19827e54ac6a036bfb19442f8b0fb6311c84994
2938	0x0000000000000000000000000000000000000000	0x16d4245339ad98bb67b546b9725b083bab6fdc78	1431.2532	21682813.357973310481235615	3921036	66	0x6ffa9f0138f023f96b3535b0512532be47828163aae3ecb4ebf78a8e61df55ef
2939	0x0000000000000000000000000000000000000000	0x1bf060fd82e8a94efc251fd011c22704aa7b9cfb	1436.04	21684249.397973310481235615	3921036	68	0x77d4646e7f77c132317aab8dfe707cea8e3f5fbed15414e996e4e22c86f1a82b
2940	0x0000000000000000000000000000000000000000	0x9c7403fca134365f0468c8391d542474c4a3ad4c	143.604	21684393.001973310481235615	3921045	48	0xe62bd74988adad8badccb21bd5d37b9bf03c207f035afea34090b499bd1c30ea
2941	0x0000000000000000000000000000000000000000	0xf3de7b7f6f67fb193608fb8338d3275f79ee1af0	1105.7508	21685498.752773310481235615	3921086	56	0x15f380471c4c03eac1c2f7ee5ea253c1d70fe5cdc0560bb33344c121a5d5278f
2942	0x0000000000000000000000000000000000000000	0xeaadb8e3430499393cd5049ae01efe8ac7bc93f6	56.0386559352	21685554.791429245681235615	3921095	1	0x398402ebc8ca52562ca5a63ab16b0166a2e7a1dee4b9a9d9426993c4105b1f8f
2943	0x0000000000000000000000000000000000000000	0xf1ede2d9f6fabc14c7ec86051fe61637c10e4f24	110.0964	21685664.887829245681235615	3921148	45	0x1a78ede92fe8f76b5f38907eb947a60ca0e84eb28a059aaddc46970070f14fee
2944	0x0000000000000000000000000000000000000000	0xfeed9cc3593a6dd52a20dd3c78400609ea41638e	478.68	21686143.567829245681235615	3921194	14	0x41ac76e5b7e36012fbc5b433d1ae67401089d3fee217648c839205ee7c5c7075
2945	0x0000000000000000000000000000000000000000	0x0a9e7468e21187f72f2b1cf89052456d19701e76	4786.8	21690930.367829245681235615	3921217	0	0xcd4eee32f1d4f9fdfe060e2c7add9ba492255d7628097c55f68ace27aec9abd5
2946	0x0000000000000000000000000000000000000000	0x99f49c3ab83d5fce83c40f7d6e7101d3d8192c3e	914.2788	21691844.646629245681235615	3921217	31	0xfd2317160c0b71d10eee1dfa8ed2f559d18e59b5afe567fb4c42fa087bbbae32
2947	0x0000000000000000000000000000000000000000	0x4fdea21c24b775ab8288708ee6ba31299d829602	665.3652	21692510.011829245681235615	3921225	37	0x4ebc9a6e314eab5de61ce60889d9b5f39deabf9f72daf07261e5777cdf772f40
2948	0x0000000000000000000000000000000000000000	0x0363e236269065d43ca8c22c32c98bf784168a41	2393.4	21694903.411829245681235615	3921233	0	0x40f5179e6b1bce84f97e89e98f3de67471853161a2d95f1241816b69faf25dae
2949	0x0000000000000000000000000000000000000000	0xce949467a02c4eb993a2205a2b979db1dc0dde70	1436.04	21696339.451829245681235615	3921238	5	0x09f335f129702ffbed8400f80a8e23dc07ad191d971eaeed059aa56541d79cd4
2950	0x0000000000000000000000000000000000000000	0xce949467a02c4eb993a2205a2b979db1dc0dde70	3350.76	21699690.211829245681235615	3921263	10	0x03be078156175fd1565f1e41c9c7a56ea85725e507af8f16e1826c6448a236eb
2951	0x0000000000000000000000000000000000000000	0xc554db5f7a3f02d440302dd282f81cc2a470acd8	930.07524	21700620.287069245681235615	3921266	106	0xcc0f1a21cfbc0e2a769c0b21fec6a3d4ae4698253283e05c678237a17fdb1465
2952	0x0000000000000000000000000000000000000000	0x446df66e6c31e5afefca22d4115ce115e6de54bd	191.472	21700811.759069245681235615	3921269	2	0x496162a380f732d7507442c0b7e49b47526d0ce58606ac1871fae503fa5c3e94
2953	0x0000000000000000000000000000000000000000	0x1e51ead07622a56069d8a5effcb4a4daed09e2be	14360.4	21715172.159069245681235615	3921275	78	0xe5336f519e721695f30c642f716c52380038cd66efd4295aaa9df45d07e0c479
2954	0x0000000000000000000000000000000000000000	0x27a5be7e0022c7068be35acdde5df3e5df5fd16d	2393.4	21717565.559069245681235615	3921278	10	0x9deda4e720aecbcf1ebe9db273516164b02cbbf3cf82a2e48cd9faaf56f4e54a
2955	0x0000000000000000000000000000000000000000	0x35a05a262e66db21feb37ddcef73b625c801512c	478.68	21718044.239069245681235615	3921285	26	0x1ac43bd9cd4d0a0e771f49a83d3e7c8bb93698386056c38741fdb7a33c61920b
2956	0x0000000000000000000000000000000000000000	0xe02c74aa415aa6742798d7fc656a21b88aa4fa47	47.868	21718092.107069245681235615	3921297	8	0x25c8c1bc28126a36c39b312dedc34cdfca582e0dfd980cdff5bec1ed843515b1
2957	0x0000000000000000000000000000000000000000	0xcdcb251430950b037a666a6cdf3cc580e29b4f69	473.366652	21718565.473721245681235615	3921311	29	0x352bec92169b95629df83a8dc885c59976991a98b78717b49e5e755a1fc1642a
2958	0x0000000000000000000000000000000000000000	0xb8e5691bfe1f77b7a2032c6f156d6d93cfc17c16	2393.4	21720958.873721245681235615	3921330	16	0x47c9326fc2a6d48dd4380136e739b1c8fe1fc2e74c57d83ffdfae38aef0861d6
2959	0x0000000000000000000000000000000000000000	0xb33d80c9d7b1e274ddc347d9690193c8b77bf2a8	274.471916811	21721233.345638056681235615	3921334	65	0xbccbba1e98225a728c70f10eb37f0c16b99c07361f2dc1dcbccc032ee07dc46c
2960	0x0000000000000000000000000000000000000000	0x83ed90e6758a3845b1f113506156d93d752b45c0	957.36	21722190.705638056681235615	3921339	40	0xa24dada4c4f8076795189f7d76e014ac45ee9bf81e5491a2f34d0c61ac212b07
2961	0x0000000000000000000000000000000000000000	0x6d4d79bf58e29bce63f9a45982c18489bad61450	1914.72	21724105.425638056681235615	3921385	51	0x335dfe11d0b6ab75b4464bef53f147531ff5187326d69246dcba6d30d60617cd
2962	0x0000000000000000000000000000000000000000	0x8f60895fbebbb5017fcbff3cdda397292bf25ba6	47.868	21724153.293638056681235615	3921388	5	0x7b1faaa600aad63b8020d35bcb91738f331d876b59ab0ba6dddf9c5db0a2d5ce
2963	0x0000000000000000000000000000000000000000	0x9b0e2c7f4167d260008510a25008d9c96a0c1923	508.35816	21724661.651798056681235615	3921390	41	0x1ae68e2111301aec8b06c7ef8af558a24feb6cf0453eca1bf54efe02a0ce38b0
2964	0x0000000000000000000000000000000000000000	0x8f60895fbebbb5017fcbff3cdda397292bf25ba6	909.492	21725571.143798056681235615	3921392	2	0xf0ece2cc08329a9945712127a639ea76cb6e9cde54333f9120b5489a59901842
2965	0x0000000000000000000000000000000000000000	0xa7c3c2d13bd4420484d94fddc6278e89b699e352	467.5976389344	21726038.741436991081235615	3921399	13	0x34a98a61e57f079cb0e1cabf3de1c08074773a8b5e967770d3b2c8c9eeef9d05
2966	0x0000000000000000000000000000000000000000	0x924673874e1b8ac94d089130ab8d0a02e948471e	1436.04	21727474.781436991081235615	3921415	4	0x3253b2cc22f594f8990ce9c5bb3f1bfebd7aea47b475674cf709c7a4429c27c6
2967	0x0000000000000000000000000000000000000000	0x68f3cd7a6f0509a2f219f3a01ce8f45ecd1850ab	478.68	21727953.461436991081235615	3921415	6	0xefa34bc17689e42cf504f04e31905591c86d2fdf04afc02f3daff0932803dde1
2968	0x0000000000000000000000000000000000000000	0xe3d77921eb7176b9e6001fcd85f96d30a30a0c15	947.7864	21728901.247836991081235615	3921433	51	0xd3e70a2e975d0e195c02187d639e3326adebac0513d5a3720ea7d1aebe2bd883
2969	0x0000000000000000000000000000000000000000	0x1df5044fb7a167c0a4573f1418a806632c5903d7	478.68	21729379.927836991081235615	3921453	29	0x8ce19787c196fe4531670a3c3b6540a3f8fb74dfb5c90eb3e2a57b604b31ba78
2970	0x0000000000000000000000000000000000000000	0x9fb048494bdbea9e6e13cb553ff39257ccb1e715	478.68	21729858.607836991081235615	3921459	19	0xfde6e5d55ef9d9c55ba14e596b65a8e6c134f5e28aa95113e769786e74d102a4
2971	0x0000000000000000000000000000000000000000	0x5a9fe3efec3050c2272efbe2ce729c50eb5f6d5c	239.34	21730097.947836991081235615	3921464	8	0x74bb85395dea10cd7bac914f9e7752061efdde8c639b450831c3429e35250759
2972	0x0000000000000000000000000000000000000000	0xc59967029662c246075625e7445dc7930c93a2de	335.076	21730433.023836991081235615	3921469	10	0x039efa062bedf1d248558c607a6dfa9a2d9561ed319b9cead8bb1d070ae1d07e
2973	0x0000000000000000000000000000000000000000	0x949e29ada34653f1a6c3cb897a01909ca7d15759	143.604	21730576.627836991081235615	3921469	14	0x670fc0368c727ebc6553e47cbf75abcb9bf37588a735ec941332c1a073588118
2974	0x0000000000000000000000000000000000000000	0xdf28dbd79109f32215118eadac074ea3902f553b	81.3756	21730658.003436991081235615	3921507	43	0xe5abcd8a6868cd150b99531bcf69e1b790752c7c9234886f16d5b26036a239b4
2975	0x0000000000000000000000000000000000000000	0xbb2f4f3a7982eff031c561e7d10b9ff0ce4953bb	1005.228	21731663.231436991081235615	3921510	4	0x754a8e2fbaa4319f37d6eca1a994f69fd5b370d503a50f6b8da3f7602db9d622
2976	0x0000000000000000000000000000000000000000	0x3d5e249687791c1c3c8377a99d5cbdfbdc62516f	1436.04	21733099.271436991081235615	3921516	3	0x6e06661f1846f831654d912db3e154d3bbc81ea5a88fb44c946c4ad2fcef6c28
2977	0x0000000000000000000000000000000000000000	0x1df5044fb7a167c0a4573f1418a806632c5903d7	478.68	21733577.951436991081235615	3921523	36	0xe9d20a683757aa94397ef7df74f7d6d96741091ea77ac223fe7ae730c8ba93b1
2978	0x0000000000000000000000000000000000000000	0xf1ede2d9f6fabc14c7ec86051fe61637c10e4f24	38.2944	21733616.245836991081235615	3921537	43	0x6c19e20e45e06a17e5ff13b224298708c0da6aaf28a908925b1f17691c8ffb73
2979	0x0000000000000000000000000000000000000000	0x852b1bc8613a32aee1ce143032529b824fcb1e74	478.68	21734094.925836991081235615	3921552	50	0x93e65a8b947ab76a4cc4b15bb3f3b56ba5baf620930bf0a4547003228effbb41
2980	0x0000000000000000000000000000000000000000	0x7d675f49526a9e017d0ad6bc6821297b7074eb8f	574.416	21734669.341836991081235615	3921553	0	0xddb95d541848c779bbc5e7a7d2a803f07c7af27646ed7b7a9c35649caf2c25a8
2981	0x0000000000000000000000000000000000000000	0x7d675f49526a9e017d0ad6bc6821297b7074eb8f	47.868	21734717.209836991081235615	3921562	3	0xebd787a2382cb012e5dcde2b59f6db1d6ededf6fa162bd33b1bb25f83be37804
2982	0x0000000000000000000000000000000000000000	0x04da469d237e85ec55a4085874e1737fb53548fd	1436.04	21736153.249836991081235615	3921565	61	0x6663cde2f73afb285fdaccc38aa036d77c9ec8299e990f0ceeaa544e898acc33
2983	0x0000000000000000000000000000000000000000	0x1df5044fb7a167c0a4573f1418a806632c5903d7	17.23248	21736170.482316991081235615	3921579	0	0xabe748c6ea1d07758ab10de2045a3cbeb0dea136d5e208a0fb0d379a897df28a
2984	0x0000000000000000000000000000000000000000	0xc3dec1de53b09d042250aab9e1fc16fea7b36c04	4355.988	21740526.470316991081235615	3921579	26	0xa37474a09be260d5c6713a9ef4000dd9fb23c842df91f4a89bfcc91824dae8bd
2985	0x0000000000000000000000000000000000000000	0xb178bfe776bb2bcfb4016ecacbad41bc6dd037a8	4978.272	21745504.742316991081235615	3921614	15	0x36469803001132fba2d645b953b57a1abba5bd2eed151dc72b240613a98ed07f
2986	0x0000000000000000000000000000000000000000	0x0becccfae71decfe3a115b970c38e233daab995b	478.68	21745983.422316991081235615	3921639	1	0x5d0f3a843fb9a1c25315904e128fde25cb6819fca547279c2bf971e0f5acb873
2987	0x0000000000000000000000000000000000000000	0x9859f916c7b46aeae52bee615f93f2f4641bbe6e	2106.192	21748089.614316991081235615	3921651	10	0xc88c0378812ebd073b925f143659c4acc6f508cae6a8241d49e00028d47abf27
2988	0x0000000000000000000000000000000000000000	0xa972065fb75d9879f5d3ead700e412f7b56f8ed8	4308.12	21752397.734316991081235615	3921710	13	0x80090bfb90594b386a25c80016ac85ced7bbc0251841e9236dbe5ef8e9f62d1e
2989	0x0000000000000000000000000000000000000000	0xaecc8d74efa9b0ee79332ea2d6efd06a07ee4181	2130.126	21754527.860316991081235615	3921730	20	0x4b060960a7c25bffde214859cde9c44b353dbe7ff7c0ffb39a6624174b77972c
2990	0x0000000000000000000000000000000000000000	0xa972065fb75d9879f5d3ead700e412f7b56f8ed8	513.325518096	21755041.185835087081235615	3921741	7	0x384d47e0239859ad4f423f1c27b9d7e9552c4b3207b2795450c4f460f7e11427
2991	0x0000000000000000000000000000000000000000	0x481e3014b21701378f40739e517a02407588064c	1914.72	21756955.905835087081235615	3921763	5	0xd9040fd8aa69045a3f7da326b8864419b46360e84e45bd5afbea4ee65cade347
2992	0x0000000000000000000000000000000000000000	0x71208955a4e17dbd040928cbd46aeb0ae4a7da86	191.472	21757147.377835087081235615	3921769	3	0x5fbcbeab29814e0c4ffaf17ddf506861b9080f8ac1c9d57f15007361c4e2b849
2993	0x0000000000000000000000000000000000000000	0x413a7570f9a322b1d91dacd83af9b9eca50c02aa	952.5732	21758099.951035087081235615	3921776	15	0xe8ececf3a0d1915637c972e7acc2fe23d3037d3d560505e4391186c7d10e5499
2994	0x0000000000000000000000000000000000000000	0x7a46a73a518e44d3d0418276e9cff7bc67fd1300	492.872862	21758592.823897087081235615	3921820	31	0xcc3b29b8d653bde45231469d12d073c6098d885e885a4a0212f40bb7acda36bf
2995	0x0000000000000000000000000000000000000000	0x825206aab64be0bb1a824fa5a00541cb73b39cb9	454.746	21759047.569897087081235615	3921820	40	0x0df4f8609b048307e8f964ead4171fe068eb18a40218eb3e7f03f80d3b8505d0
2996	0x0000000000000000000000000000000000000000	0x14128502fd9848090812dbef5857e8d6034158ce	1914.72	21760962.289897087081235615	3921844	1	0x0d006cf3534d435af8d5ef27cb80ea928c518cee09f0f29bcb917973dba46c06
2997	0x0000000000000000000000000000000000000000	0x47045d1ee924ad6ff890ce8b52d6c1f08ad42235	23.934	21760986.223897087081235615	3921857	26	0xf2e3757dea0812becc6901bb674a1f1db90efb2fb24663a51d4d0f3ae1be137f
2998	0x0000000000000000000000000000000000000000	0x001016042aac422306b3c974cd5f70e627d82072	4786.8	21765773.023897087081235615	3921869	13	0x4ab9a5acf1d298bf3c0662f584bcc362b07460abf110031ff7377ed62330ec58
2999	0x0000000000000000000000000000000000000000	0xa2ab82999742ce4e1482c817cd7ed31b9d22c163	148.3908	21765921.414697087081235615	3921874	30	0x1715ab20831b5ac0c4a0e4a4ce505651ff654c4c7c72ab9b5806596fd3dc841b
3000	0x0000000000000000000000000000000000000000	0x40d1cb3e3f5224075970de8b9ed1d252497ee448	78.407784	21765999.822481087081235615	3921883	62	0x1ee39bee08fefcab53e54fecdde24e6750cffe72823904779a83fd0c5ab24041
3001	0x0000000000000000000000000000000000000000	0xc20ba1f501c6ffe9eeb8df45b3f9d03623aec4a2	3590.1	21769589.922481087081235615	3921920	3	0x71f3173205cee5b05d07e8a91baa3998416b83ee3e89ced94b7e817582910711
3002	0x0000000000000000000000000000000000000000	0xc0a7d5afbadde305c13756c151c150522884c8e7	467.7285004728	21770057.650981559881235615	3921929	1	0x9bc6702ae6495d6bfa8419edf17afb4056fa8d25c8138cf9061dd868f32a57fe
3003	0x0000000000000000000000000000000000000000	0xa1036fe54d6c4b71afd7f94c7547d0f1a11a8bfa	27.093288	21770084.744269559881235615	3921964	51	0x6919d5dee86e1bab4112de75eeaefcdcbb8360f9959b880d38593df495549439
3004	0x0000000000000000000000000000000000000000	0x0aa1c2aebf02362a4d50fee2e44c7afeafe69120	473.8932	21770558.637469559881235615	3921977	3	0xd68ac8df7dcd8176972d0becec03d5d994c7de647d8be06f223761d1e765f1cc
3005	0x0000000000000000000000000000000000000000	0x3d5e249687791c1c3c8377a99d5cbdfbdc62516f	3350.76	21773909.397469559881235615	3921987	12	0x0ba756a923702210a270714f0279586141e827f162b32d33b103bb7686482e42
3006	0x0000000000000000000000000000000000000000	0xf5b96fc090a491c861c601f2b051fae552194aa3	74.1224013	21773983.519870859881235615	3921988	32	0x0000004324ef954a865a6ae23491db9220d0eb57d78c305533456380a5a765ff
3007	0x0000000000000000000000000000000000000000	0xa1036fe54d6c4b71afd7f94c7547d0f1a11a8bfa	4.7868	21773988.306670859881235615	3921989	21	0xf7346d218373e3712a0a7bfb14fb32541ff6d043a69fe13f50c06301c3cdcfa5
3008	0x0000000000000000000000000000000000000000	0x37c1078d34e5cec936f56576992de1206a680344	47.868	21774036.174670859881235615	3922076	44	0xb94d214961f26f28bbb9e84fb48be2a3f3bcaa99cba9ad69f31530b7903fba0f
3009	0x0000000000000000000000000000000000000000	0xedb01c3d8fe622e33fdaa3ad40a08bed1b3b8f25	574.416	21774610.590670859881235615	3922087	12	0x233db91c77d287f129f96700958e822fd32895e57d956007c5a2ac7fcbefbc76
3010	0x0000000000000000000000000000000000000000	0x37c1078d34e5cec936f56576992de1206a680344	89.03448	21774699.625150859881235615	3922106	55	0xe78f1c9a7eca38ac733adea590725f6121ab9de57dfbbe379f40a9fa84110d52
3011	0x0000000000000000000000000000000000000000	0x572201f76133f9b1eddcd660547949ff946c43ee	957.36	21775656.985150859881235615	3922106	57	0x8fb0dbddaaba2a9b6e57b4278343d1aa9537b7e0f6f0fef19c193d64e6cfe135
3012	0x0000000000000000000000000000000000000000	0xcc8d24bb17487162a8bf0ba6ac42f1dc97cc06a7	969.3952119	21776626.380362759881235615	3922114	3	0x1b9595bf44c4e31f25d9fbfd47fd69e82dd48fa9044ee6064e571f33f74ed9ca
3013	0x0000000000000000000000000000000000000000	0xb9a626cf685658b9cd0a3a4ae7055f7e312afc14	1129.6848	21777756.065162759881235615	3922137	17	0x0547caabfe9f38c6a12ebfc33c5c669b0124135724281e577b559df7de2353b4
3014	0x0000000000000000000000000000000000000000	0xc71c40696745155c39e19de22c270d0812fae3f1	957.36	21778713.425162759881235615	3922245	3	0xa6a1fec95fa9a02e7e9c3161889f1e2d80a4611556f5cb7beaba63177e6e6237
3015	0x0000000000000000000000000000000000000000	0x3c4413171be882f3ec7c47e7ec3e8bbd2f2f4237	2978.82564	21781692.250802759881235615	3922249	12	0xa7cbd9e236c957d044e76f7b6ca7545f3bb879a87794aa52143dbee6c4b98747
3016	0x0000000000000000000000000000000000000000	0x6fc52ee1c25128a495de2db8c66f71fe102d2f03	43.0812	21781735.332002759881235615	3922268	71	0xa3bc51f32bb8aaf4c449040704f68775f52b34f534ffe62ef8060fbc30a7b4f9
3017	0x0000000000000000000000000000000000000000	0x2967c551f7b2ad78f9d18a2d3f6c4341049b422d	478.68	21782214.012002759881235615	3922296	9	0x242f509fb31c1186cec9e0d9f18416c21a2ca92abef70ae31a3294ac1b1c2e9c
3018	0x0000000000000000000000000000000000000000	0xf1a2e625404e00683c4a11249dfdb46510af13dd	189.5404161036	21782403.552418863481235615	3922307	14	0x2de8c41d03dc1b8a5bd335f409fac4d3e5676f26e22be55ba737061d63dc0985
3019	0x0000000000000000000000000000000000000000	0x35dd4775d26114e58dcdeb8b82a5551124b917e5	765.888	21783169.440418863481235615	3922339	67	0xdd31a2777cf48f0a799e9c87ec3be83b3876185bca32b57d2131460624d2b41b
3020	0x0000000000000000000000000000000000000000	0x1fc1fc0e588fc30c0f4561e380c7937870df7ad3	9.5736	21783179.014018863481235615	3922340	4	0x650166f7eb2a676adb94057d8b271799f7c483ab22ca85c4d4e6368823c19f01
